X,Date,Feature_Name,Animal.Equivalent.Grazing.Days,AACO_ID,Property_Name,Feature_Type,Area_Ha,AEGD_p_Ha
2524,2014-10-15,Coulthards,9500.15105991446,ANTPDK0010,Anthony Lagoon,Paddock,19814.2,0.4794617526781026
2525,2014-10-15,Dobbos,65.34548588645,ANTPDK0013,Anthony Lagoon,Paddock,490.68,0.13317332250438169
2526,2014-10-15,East Bluebush,56073.1401374536,ANTPDK0015,Anthony Lagoon,Paddock,40483.4,1.3850896944785664
2527,2014-10-15,East Railway,30387.4453043544,ANTPDK0016,Anthony Lagoon,Paddock,13992.77,2.1716533112710636
2528,2014-10-15,A,5869.19042376733,EVAPDK0001,Eva Downs,NA,NA,NA
2530,2014-10-15,Bluebush,35240.1581979243,EVAPDK0004,Eva Downs,NA,NA,NA
2531,2014-10-15,Boomerang,42692.1782700173,EVAPDK0074,Eva Downs,NA,NA,NA
2532,2014-10-15,Bradys,20136.1604330116,EVAPDK0075,Eva Downs,NA,NA,NA
2533,2014-10-15,Broad Creek,7812.26964600986,EVAPDK0005,Eva Downs,NA,NA,NA
2535,2014-10-15,Broken Dam,1593.86948952922,EVAPDK0006,Eva Downs,NA,NA,NA
2536,2014-10-15,C,153.174391794368,EVAPDK0007,Eva Downs,NA,NA,NA
2537,2014-10-15,Calys,71.6894117108252,EVAPDK0008,Eva Downs,NA,NA,NA
2538,2014-10-15,Chambers,34083.1170910179,EVAPDK0010,Eva Downs,NA,NA,NA
2539,2014-10-15,Claytons,42404.5113858051,EVAPDK0012,Eva Downs,NA,NA,NA
2540,2014-10-15,Creek,3582.00622100114,EVAPDK0014,Eva Downs,NA,NA,NA
2542,2014-10-15,E,48691.5270742795,EVAPDK0018,Eva Downs,NA,NA,NA
2543,2014-10-15,Edens,3028.00788675859,EVAPDK0020,Eva Downs,NA,NA,NA
2544,2014-10-15,Fathers,31228.6291207924,EVAPDK0027,Eva Downs,NA,NA,NA
2547,2014-10-15,G,40286.608109801,EVAPDK0029,Eva Downs,NA,NA,NA
2548,2014-10-15,Grandfathers,13863.2209592362,EVAPDK0030,Eva Downs,NA,NA,NA
2549,2014-10-15,Hut,540.339212979863,EVAPDK0036,Eva Downs,NA,NA,NA
2550,2014-10-15,L,60300.5325199341,EVAPDK0038,Eva Downs,NA,NA,NA
2552,2014-10-15,No 35,6618.48996584673,ANTPDK0051,Anthony Lagoon,Paddock,7200.66,0.9191504620196941
2553,2014-10-15,Nobles,21844.9835417922,ANTPDK0065,Anthony Lagoon,Paddock,25323.51,0.8626364805586667
2556,2014-10-15,Peters,16963.335559212,ANTPDK0066,Anthony Lagoon,Paddock,9031.4,1.8782620146612927
2558,2014-10-15,R & D 1,678.900425154214,EVAPDK0047,Eva Downs,NA,NA,NA
2559,2014-10-15,R & D 2,3972.61804128689,EVAPDK0048,Eva Downs,NA,NA,NA
2560,2014-10-15,R & D 3,11660.1747226593,EVAPDK0049,Eva Downs,NA,NA,NA
2561,2014-10-15,R & D 5,172.364726822615,EVAPDK0052,Eva Downs,NA,NA,NA
2562,2014-10-15,R & D 6,10805.4612933811,EVAPDK0054,Eva Downs,NA,NA,NA
2563,2014-10-15,R & D 7,21340.7366356263,EVAPDK0055,Eva Downs,NA,NA,NA
2564,2014-10-15,R & D 8,1917.9143548458,EVAPDK0056,Eva Downs,NA,NA,NA
2566,2014-10-15,Stock Route,5417.86373768722,EVAPDK0064,Eva Downs,NA,NA,NA
2567,2014-10-15,Surveyor,29992.9126080507,EVAPDK0065,Eva Downs,NA,NA,NA
2569,2014-10-15,Tims,306.410607312153,EVAPDK0070,Eva Downs,NA,NA,NA
2572,2014-10-15,West Shannon,11721.8866935593,ANTPDK0075,Anthony Lagoon,Paddock,43891.06,0.26706775123588494
2573,2014-10-15,Frostys,23.4087782128404,ANTPDK0018,Anthony Lagoon,Paddock,18295.28,0.0012794982210078446
2574,2014-10-15,Kings,3083.46711236294,ANTPDK0080,Anthony Lagoon,Paddock,2529.63,1.2189399684392341
2575,2014-10-15,Little Shipper,1312.37126463609,ANTPDK0024,Anthony Lagoon,Paddock,474.32,2.7668478340278506
2576,2014-10-15,No 1,15043.5757965723,ANTPDK0028,Anthony Lagoon,Paddock,11151.21,1.3490532235131705
2579,2014-10-15,No 19,30740.2529091806,ANTPDK0041,Anthony Lagoon,Paddock,20130.12,1.5270774793781956
2580,2014-10-15,No 2,14887.9017474411,ANTPDK0042,Anthony Lagoon,Paddock,23531.66,0.6326753721344393
2581,2014-10-15,No 20,1841.75951249769,ANTPDK0043,Anthony Lagoon,Paddock,6070.75,0.3033825330474307
2585,2014-10-15,No 4,21151.7178282933,ANTPDK0057,Anthony Lagoon,Paddock,10884.79,1.9432361881389808
2586,2014-10-15,No 5,94.6776800423746,ANTPDK0058,Anthony Lagoon,Paddock,13825.2,0.006848196050861803
2587,2014-10-15,No 6,34727.4941355795,ANTPDK0059,Anthony Lagoon,Paddock,28806.97,1.2055240150414812
2592,2014-10-15,North Pettys,11306.3974431465,ANTPDK0083,Anthony Lagoon,Paddock,16605.25,0.6808929370618629
2593,2014-10-15,Pickerings,108205.858633939,ANTPDK0081,Anthony Lagoon,Paddock,32303.34,3.3496802074936833
2594,2014-10-15,Princes,2463.57605982955,ANTPDK0068,Anthony Lagoon,Paddock,1486.47,1.6573331852170243
2595,2014-10-15,Rushalong,41536.1656186748,ANTPDK0069,Anthony Lagoon,Paddock,21220.97,1.9573170132503273
2596,2014-10-15,Sinkhole,5642.21134396311,ANTPDK0082,Anthony Lagoon,Paddock,22340.6,0.2525541544973327
2598,2014-10-15,South Pettys,17532.334666931,ANTPDK0084,Anthony Lagoon,Paddock,14197.49,1.2348897352229866
2599,2014-10-15,Tarrabool,233828.741259608,ANTPDK0071,Anthony Lagoon,Paddock,85027.24,2.750045059202298
2600,2014-10-15,West Bluebush,23892.2332575789,ANTPDK0073,Anthony Lagoon,Paddock,23525.72,1.0155792578326572
2601,2014-10-15,West Railway,23529.3305621158,ANTPDK0074,Anthony Lagoon,Paddock,29271.13,0.8038408685320928
2603,2014-11-15,Adder,43625.034074862,ANTPDK0001,Anthony Lagoon,Paddock,17246.19,2.529546182366192
2604,2014-11-15,Aerodrome,435.151916395286,ANTPDK0002,Anthony Lagoon,Paddock,3146.26,0.13830767844847086
2615,2014-11-15,Big Shipper,5964.36512162856,ANTPDK0004,Anthony Lagoon,Paddock,1846.64,3.229847247773556
2616,2014-11-15,Boundary,5921.28768968775,ANTPDK0005,Anthony Lagoon,Paddock,11440.34,0.5175796951565906
2617,2014-11-15,Channel,9031.75747283854,ANTPDK0006,Anthony Lagoon,Paddock,9834.45,0.9183795202414512
2618,2014-11-15,Cols,5794.89696608293,ANTPDK0007,Anthony Lagoon,Paddock,5554.34,1.0433097300638654
2619,2014-11-15,Coulthards,8821.63157848362,ANTPDK0010,Anthony Lagoon,Paddock,19814.2,0.4452176509010518
2620,2014-11-15,Dobbos,64.549993770205,ANTPDK0013,Anthony Lagoon,Paddock,490.68,0.1315521190393026
2621,2014-11-15,East Bluebush,47152.5220678326,ANTPDK0015,Anthony Lagoon,Paddock,40483.4,1.1647372026023655
2622,2014-11-15,East Railway,29328.690805052,ANTPDK0016,Anthony Lagoon,Paddock,13992.77,2.095988914636058
2623,2014-11-15,A,2870.75539569352,EVAPDK0001,Eva Downs,NA,NA,NA
2625,2014-11-15,Bluebush,24258.0571086637,EVAPDK0004,Eva Downs,NA,NA,NA
2626,2014-11-15,Boomerang,21802.4169191565,EVAPDK0074,Eva Downs,NA,NA,NA
2627,2014-11-15,Bradys,19438.6090695496,EVAPDK0075,Eva Downs,NA,NA,NA
2628,2014-11-15,Broad Creek,7484.08720658742,EVAPDK0005,Eva Downs,NA,NA,NA
2630,2014-11-15,Broken Dam,3093.68944939089,EVAPDK0006,Eva Downs,NA,NA,NA
2631,2014-11-15,C,15880.9258187208,EVAPDK0007,Eva Downs,NA,NA,NA
2632,2014-11-15,Calys,19292.5163626921,EVAPDK0008,Eva Downs,NA,NA,NA
2633,2014-11-15,Chambers,34541.592911069,EVAPDK0010,Eva Downs,NA,NA,NA
2634,2014-11-15,Claytons,39971.16226229,EVAPDK0012,Eva Downs,NA,NA,NA
2635,2014-11-15,Creek,1328.97794159699,EVAPDK0014,Eva Downs,NA,NA,NA
2637,2014-11-15,E,46984.0848875185,EVAPDK0018,Eva Downs,NA,NA,NA
2638,2014-11-15,Edens,2972.03692202662,EVAPDK0020,Eva Downs,NA,NA,NA
2639,2014-11-15,Fathers,32466.3984250338,EVAPDK0027,Eva Downs,NA,NA,NA
2642,2014-11-15,G,38286.4089600276,EVAPDK0029,Eva Downs,NA,NA,NA
2643,2014-11-15,Grandfathers,13324.9116162126,EVAPDK0030,Eva Downs,NA,NA,NA
2644,2014-11-15,Hut,397.747590107964,EVAPDK0036,Eva Downs,NA,NA,NA
2645,2014-11-15,L,69434.4230330168,EVAPDK0038,Eva Downs,NA,NA,NA
2647,2014-11-15,No 35,6033.96319898268,ANTPDK0051,Anthony Lagoon,Paddock,7200.66,0.8379736300537285
2648,2014-11-15,Nobles,23879.0619168148,ANTPDK0065,Anthony Lagoon,Paddock,25323.51,0.9429601945707685
2651,2014-11-15,Peters,16217.039844125,ANTPDK0066,Anthony Lagoon,Paddock,9031.4,1.795628567456319
2653,2014-11-15,R & D 1,13.4634982803538,EVAPDK0047,Eva Downs,NA,NA,NA
2654,2014-11-15,R & D 2,885.921863714946,EVAPDK0048,Eva Downs,NA,NA,NA
2655,2014-11-15,R & D 3,5907.06896160368,EVAPDK0049,Eva Downs,NA,NA,NA
2656,2014-11-15,R & D 5,138.0207261085,EVAPDK0052,Eva Downs,NA,NA,NA
2657,2014-11-15,R & D 6,19863.9405673161,EVAPDK0054,Eva Downs,NA,NA,NA
2658,2014-11-15,R & D 7,6170.47874452354,EVAPDK0055,Eva Downs,NA,NA,NA
2659,2014-11-15,R & D 8,1233.05724594391,EVAPDK0056,Eva Downs,NA,NA,NA
2661,2014-11-15,Stock Route,5127.67950444076,EVAPDK0064,Eva Downs,NA,NA,NA
2662,2014-11-15,Surveyor,28822.9902720803,EVAPDK0065,Eva Downs,NA,NA,NA
2664,2014-11-15,Tims,236.811424363462,EVAPDK0070,Eva Downs,NA,NA,NA
2667,2014-11-15,West Shannon,10864.9032071094,ANTPDK0075,Anthony Lagoon,Paddock,43891.06,0.24754251109700703
2668,2014-11-15,Frostys,68.1868328671224,ANTPDK0018,Anthony Lagoon,Paddock,18295.28,0.0037270177262727004
2669,2014-11-15,Kings,6568.00430503858,ANTPDK0080,Anthony Lagoon,Paddock,2529.63,2.5964288473170307
2670,2014-11-15,Little Shipper,209.094823434421,ANTPDK0024,Anthony Lagoon,Paddock,474.32,0.4408307122500021
2671,2014-11-15,No 1,15801.7102876371,ANTPDK0028,Anthony Lagoon,Paddock,11151.21,1.417039970338385
2674,2014-11-15,No 19,11364.6968624226,ANTPDK0041,Anthony Lagoon,Paddock,20130.12,0.5645618040241489
2675,2014-11-15,No 2,18077.2635948121,ANTPDK0042,Anthony Lagoon,Paddock,23531.66,0.7682103002853219
2676,2014-11-15,No 20,899.373182354986,ANTPDK0043,Anthony Lagoon,Paddock,6070.75,0.1481486113503251
2680,2014-11-15,No 4,15500.5409071458,ANTPDK0057,Anthony Lagoon,Paddock,10884.79,1.4240551179348244
2681,2014-11-15,No 5,25486.1401612335,ANTPDK0058,Anthony Lagoon,Paddock,13825.2,1.8434554408785044
2682,2014-11-15,No 6,33503.1542581604,ANTPDK0059,Anthony Lagoon,Paddock,28806.97,1.1630224996992187
2687,2014-11-15,North Pettys,10751.6521104037,ANTPDK0083,Anthony Lagoon,Paddock,16605.25,0.6474851092518149
2688,2014-11-15,Pickerings,54325.3984490157,ANTPDK0081,Anthony Lagoon,Paddock,32303.34,1.6817269808328086
2689,2014-11-15,Princes,1628.56420194286,ANTPDK0068,Anthony Lagoon,Paddock,1486.47,1.09559170514229
2690,2014-11-15,Rocky Creek,1462.55093528255,ANTPDK0079,Anthony Lagoon,Holding Paddock,7511.29,0.19471368237447229
2691,2014-11-15,Rushalong,41763.4872768643,ANTPDK0069,Anthony Lagoon,Paddock,21220.97,1.9680291370688663
2692,2014-11-15,Sinkhole,53148.4794534719,ANTPDK0082,Anthony Lagoon,Paddock,22340.6,2.379008596612083
2694,2014-11-15,South Pettys,17404.3191387018,ANTPDK0084,Anthony Lagoon,Paddock,14197.49,1.225872963369004
2695,2014-11-15,Tarrabool,253527.735708682,ANTPDK0071,Anthony Lagoon,Paddock,85027.24,2.98172368888702
2696,2014-11-15,West Bluebush,30985.5974209852,ANTPDK0073,Anthony Lagoon,Paddock,23525.72,1.317094542525593
2697,2014-11-15,West Railway,21083.3661356166,ANTPDK0074,Anthony Lagoon,Paddock,29271.13,0.7202785179669046
2699,2014-12-15,Adder,45543.4125063896,ANTPDK0001,Anthony Lagoon,Paddock,17246.19,2.6407810946295736
2700,2014-12-15,Aerodrome,453.247290943848,ANTPDK0002,Anthony Lagoon,Paddock,3146.26,0.1440590704340544
2711,2014-12-15,Big Shipper,6130.51276973154,ANTPDK0004,Anthony Lagoon,Paddock,1846.64,3.319820197619211
2712,2014-12-15,Boundary,6634.77023505406,ANTPDK0005,Anthony Lagoon,Paddock,11440.34,0.5799451970006189
2713,2014-12-15,Channel,4211.21088954756,ANTPDK0006,Anthony Lagoon,Paddock,9834.45,0.42821010728078945
2714,2014-12-15,Cols,5612.04659424521,ANTPDK0007,Anthony Lagoon,Paddock,5554.34,1.0103894601780248
2715,2014-12-15,Coulthards,8983.76992487133,ANTPDK0010,Anthony Lagoon,Paddock,19814.2,0.45340058770333047
2716,2014-12-15,Dobbos,49.2100294664249,ANTPDK0013,Anthony Lagoon,Paddock,490.68,0.10028945436216047
2717,2014-12-15,East Bluebush,49501.8928125448,ANTPDK0015,Anthony Lagoon,Paddock,40483.4,1.2227701431338474
2718,2014-12-15,East Railway,30238.1772565926,ANTPDK0016,Anthony Lagoon,Paddock,13992.77,2.1609857988513066
2719,2014-12-15,A,1906.70543256124,EVAPDK0001,Eva Downs,NA,NA,NA
2721,2014-12-15,Bluebush,19247.3684966861,EVAPDK0004,Eva Downs,NA,NA,NA
2722,2014-12-15,Boomerang,21941.9613674765,EVAPDK0074,Eva Downs,NA,NA,NA
2723,2014-12-15,Bradys,20116.142791006,EVAPDK0075,Eva Downs,NA,NA,NA
2724,2014-12-15,Broad Creek,7701.45358763913,EVAPDK0005,Eva Downs,NA,NA,NA
2726,2014-12-15,Broken Dam,19210.5012192529,EVAPDK0006,Eva Downs,NA,NA,NA
2727,2014-12-15,C,9275.05241649489,EVAPDK0007,Eva Downs,NA,NA,NA
2728,2014-12-15,Calys,20467.5710448142,EVAPDK0008,Eva Downs,NA,NA,NA
2729,2014-12-15,Chambers,35582.6571438057,EVAPDK0010,Eva Downs,NA,NA,NA
2730,2014-12-15,Claytons,41328.7397501726,EVAPDK0012,Eva Downs,NA,NA,NA
2731,2014-12-15,Creek,528.404409735918,EVAPDK0014,Eva Downs,NA,NA,NA
2733,2014-12-15,E,48774.9279236377,EVAPDK0018,Eva Downs,NA,NA,NA
2734,2014-12-15,Edens,3096.6449565695402,EVAPDK0020,Eva Downs,NA,NA,NA
2735,2014-12-15,Fathers,33386.4406163005,EVAPDK0027,Eva Downs,NA,NA,NA
2737,2014-12-15,G,39550.4791138713,EVAPDK0029,Eva Downs,NA,NA,NA
2738,2014-12-15,Grandfathers,13811.2473306422,EVAPDK0030,Eva Downs,NA,NA,NA
2739,2014-12-15,Hut,386.296177903459,EVAPDK0036,Eva Downs,NA,NA,NA
2740,2014-12-15,L,80367.5054939434,EVAPDK0038,Eva Downs,NA,NA,NA
2742,2014-12-15,No 35,6230.5924763439,ANTPDK0051,Anthony Lagoon,Paddock,7200.66,0.8652807487569056
2743,2014-12-15,Nobles,24672.030361773,ANTPDK0065,Anthony Lagoon,Paddock,25323.51,0.9742737227885471
2746,2014-12-15,Peters,16792.2475801634,ANTPDK0066,Anthony Lagoon,Paddock,9031.4,1.8593183316167372
2748,2014-12-15,R & D 2,508.931928070382,EVAPDK0048,Eva Downs,NA,NA,NA
2749,2014-12-15,R & D 3,796.817148671075,EVAPDK0049,Eva Downs,NA,NA,NA
2750,2014-12-15,R & D 5,108.992900511148,EVAPDK0052,Eva Downs,NA,NA,NA
2751,2014-12-15,R & D 6,4020.4804860988,EVAPDK0054,Eva Downs,NA,NA,NA
2752,2014-12-15,R & D 7,2787.82629331385,EVAPDK0055,Eva Downs,NA,NA,NA
2753,2014-12-15,R & D 8,291.833183059488,EVAPDK0056,Eva Downs,NA,NA,NA
2755,2014-12-15,Stock Route,5253.82493276668,EVAPDK0064,Eva Downs,NA,NA,NA
2756,2014-12-15,Surveyor,29796.9620936724,EVAPDK0065,Eva Downs,NA,NA,NA
2758,2014-12-15,Tims,190.306211619645,EVAPDK0070,Eva Downs,NA,NA,NA
2761,2014-12-15,West Shannon,11233.1494466185,ANTPDK0075,Anthony Lagoon,Paddock,43891.06,0.25593251670427875
2762,2014-12-15,Frostys,5561.59494248217,ANTPDK0018,Anthony Lagoon,Paddock,18295.28,0.30399069828295444
2763,2014-12-15,Kings,10123.4266294831,ANTPDK0080,Anthony Lagoon,Paddock,2529.63,4.001939662908448
2764,2014-12-15,No 1,16308.9368961033,ANTPDK0028,Anthony Lagoon,Paddock,11151.21,1.4625262098107112
2766,2014-12-15,No 19,6392.05759970105,ANTPDK0041,Anthony Lagoon,Paddock,20130.12,0.3175369843647753
2767,2014-12-15,No 2,8085.19927714679,ANTPDK0042,Anthony Lagoon,Paddock,23531.66,0.3435881394320159
2768,2014-12-15,No 20,832.289169536681,ANTPDK0043,Anthony Lagoon,Paddock,6070.75,0.13709824478634122
2772,2014-12-15,No 4,14642.348661211,ANTPDK0057,Anthony Lagoon,Paddock,10884.79,1.3452118654756773
2773,2014-12-15,No 5,33614.7837708295,ANTPDK0058,Anthony Lagoon,Paddock,13825.2,2.4314139231858847
2774,2014-12-15,No 6,34603.2695903396,ANTPDK0059,Anthony Lagoon,Paddock,28806.97,1.2012117064147878
2779,2014-12-15,North Pettys,11112.6053137746,ANTPDK0083,Anthony Lagoon,Paddock,16605.25,0.6692224033829421
2780,2014-12-15,Pickerings,54938.8208508419,ANTPDK0081,Anthony Lagoon,Paddock,32303.34,1.7007164228479748
2781,2014-12-15,Princes,1379.56262195788,ANTPDK0068,Anthony Lagoon,Paddock,1486.47,0.9280796934737197
2782,2014-12-15,Rocky Creek,20945.3714227912,ANTPDK0079,Anthony Lagoon,Holding Paddock,7511.29,2.788518539796919
2783,2014-12-15,Rushalong,41351.8161966843,ANTPDK0069,Anthony Lagoon,Paddock,21220.97,1.9486298786852958
2784,2014-12-15,Sinkhole,55827.5797552098,ANTPDK0082,Anthony Lagoon,Paddock,22340.6,2.4989292926425346
2786,2014-12-15,South Pettys,17957.9164297213,ANTPDK0084,Anthony Lagoon,Paddock,14197.49,1.2648655804456492
2787,2014-12-15,Tarrabool,190856.705919076,ANTPDK0071,Anthony Lagoon,Paddock,85027.24,2.244653665332145
2788,2014-12-15,West Bluebush,32152.2562113684,ANTPDK0073,Anthony Lagoon,Paddock,23525.72,1.3666853219101647
2789,2014-12-15,West Railway,20730.7497772945,ANTPDK0074,Anthony Lagoon,Paddock,29271.13,0.7082319602042866
2791,2015-01-15,Adder,46242.5401380233,ANTPDK0001,Anthony Lagoon,Paddock,17246.19,2.681319186325983
2792,2015-01-15,Aerodrome,4891.41639867958,ANTPDK0002,Anthony Lagoon,Paddock,3146.26,1.5546764725990796
2803,2015-01-15,Big Shipper,6147.90739899007,ANTPDK0004,Anthony Lagoon,Paddock,1846.64,3.329239807970189
2804,2015-01-15,Boundary,6734.2609231954,ANTPDK0005,Anthony Lagoon,Paddock,11440.34,0.5886416770126937
2805,2015-01-15,Channel,3435.07409939857,ANTPDK0006,Anthony Lagoon,Paddock,9834.45,0.3492899043056368
2806,2015-01-15,Cols,5763.62373357897,ANTPDK0007,Anthony Lagoon,Paddock,5554.34,1.0376793162786164
2807,2015-01-15,Coulthards,8931.10469256409,ANTPDK0010,Anthony Lagoon,Paddock,19814.2,0.45074263369523315
2808,2015-01-15,Dobbos,49.1378041062526,ANTPDK0013,Anthony Lagoon,Paddock,490.68,0.10014225993774477
2809,2015-01-15,East Bluebush,50877.3310237266,ANTPDK0015,Anthony Lagoon,Paddock,40483.4,1.2567455061513262
2810,2015-01-15,East Railway,30252.6215989865,ANTPDK0016,Anthony Lagoon,Paddock,13992.77,2.1620180706883985
2811,2015-01-15,A,1880.90767522771,EVAPDK0001,Eva Downs,NA,NA,NA
2813,2015-01-15,Bluebush,18962.1764832547,EVAPDK0004,Eva Downs,NA,NA,NA
2814,2015-01-15,Boomerang,21968.5683758079,EVAPDK0074,Eva Downs,NA,NA,NA
2815,2015-01-15,Bradys,20116.5326851035,EVAPDK0075,Eva Downs,NA,NA,NA
2816,2015-01-15,Broad Creek,7712.12207691906,EVAPDK0005,Eva Downs,NA,NA,NA
2818,2015-01-15,Broken Dam,18775.1873449529,EVAPDK0006,Eva Downs,NA,NA,NA
2819,2015-01-15,C,8958.58798719549,EVAPDK0007,Eva Downs,NA,NA,NA
2820,2015-01-15,Calys,20594.2307243774,EVAPDK0008,Eva Downs,NA,NA,NA
2821,2015-01-15,Chambers,35653.3439417665,EVAPDK0010,Eva Downs,NA,NA,NA
2822,2015-01-15,Claytons,41353.1025664075,EVAPDK0012,Eva Downs,NA,NA,NA
2823,2015-01-15,Creek,523.754893566395,EVAPDK0014,Eva Downs,NA,NA,NA
2825,2015-01-15,E,49464.0863594617,EVAPDK0018,Eva Downs,NA,NA,NA
2826,2015-01-15,Edens,3144.81946280016,EVAPDK0020,Eva Downs,NA,NA,NA
2827,2015-01-15,Fathers,33483.4428354584,EVAPDK0027,Eva Downs,NA,NA,NA
2829,2015-01-15,G,39605.4162645381,EVAPDK0029,Eva Downs,NA,NA,NA
2830,2015-01-15,Grandfathers,13861.806164791,EVAPDK0030,Eva Downs,NA,NA,NA
2831,2015-01-15,Hut,387.341137709696,EVAPDK0036,Eva Downs,NA,NA,NA
2832,2015-01-15,L,82514.2279366308,EVAPDK0038,Eva Downs,NA,NA,NA
2834,2015-01-15,No 35,6239.04675279183,ANTPDK0051,Anthony Lagoon,Paddock,7200.66,0.8664548461935198
2835,2015-01-15,Nobles,24727.8376614431,ANTPDK0065,Anthony Lagoon,Paddock,25323.51,0.9764774970548357
2838,2015-01-15,Peters,16825.3087351956,ANTPDK0066,Anthony Lagoon,Paddock,9031.4,1.8629790215465596
2840,2015-01-15,R & D 2,404.768416738948,EVAPDK0048,Eva Downs,NA,NA,NA
2841,2015-01-15,R & D 3,590.360459911853,EVAPDK0049,Eva Downs,NA,NA,NA
2842,2015-01-15,R & D 5,109.830480060027,EVAPDK0052,Eva Downs,NA,NA,NA
2843,2015-01-15,R & D 6,2940.65816676033,EVAPDK0054,Eva Downs,NA,NA,NA
2844,2015-01-15,R & D 7,2766.16458075921,EVAPDK0055,Eva Downs,NA,NA,NA
2845,2015-01-15,R & D 8,268.954927165185,EVAPDK0056,Eva Downs,NA,NA,NA
2847,2015-01-15,Stock Route,5260.86390145967,EVAPDK0064,Eva Downs,NA,NA,NA
2848,2015-01-15,Surveyor,29931.9965222574,EVAPDK0065,Eva Downs,NA,NA,NA
2850,2015-01-15,Tims,180.589437724283,EVAPDK0070,Eva Downs,NA,NA,NA
2853,2015-01-15,West Shannon,11266.2164978608,ANTPDK0075,Anthony Lagoon,Paddock,43891.06,0.2566859059193558
2854,2015-01-15,Frostys,5884.5009257142,ANTPDK0018,Anthony Lagoon,Paddock,18295.28,0.3216403862479394
2856,2015-01-15,Kings,7935.03974911199,ANTPDK0080,Anthony Lagoon,Paddock,2529.63,3.1368380945482106
2857,2015-01-15,No 1,6677.72978505034,ANTPDK0028,Anthony Lagoon,Paddock,11151.21,0.5988345466590926
2859,2015-01-15,No 19,3195.67133579881,ANTPDK0041,Anthony Lagoon,Paddock,20130.12,0.15875073451121058
2860,2015-01-15,No 2,3703.68915882515,ANTPDK0042,Anthony Lagoon,Paddock,23531.66,0.15739175046831164
2861,2015-01-15,No 20,856.626000004514,ANTPDK0043,Anthony Lagoon,Paddock,6070.75,0.14110711197208153
2865,2015-01-15,No 4,14526.2155178106,ANTPDK0057,Anthony Lagoon,Paddock,10884.79,1.334542560564843
2866,2015-01-15,No 5,31533.7922215688,ANTPDK0058,Anthony Lagoon,Paddock,13825.2,2.2808922996823773
2867,2015-01-15,No 6,35065.7191512801,ANTPDK0059,Anthony Lagoon,Paddock,28806.97,1.21726509769268
2872,2015-01-15,North Pettys,11117.8137812424,ANTPDK0083,Anthony Lagoon,Paddock,16605.25,0.6695360672824799
2873,2015-01-15,Pickerings,55985.4367542641,ANTPDK0081,Anthony Lagoon,Paddock,32303.34,1.7331160416930291
2874,2015-01-15,Princes,1438.43745191417,ANTPDK0068,Anthony Lagoon,Paddock,1486.47,0.9676868365417196
2875,2015-01-15,Rocky Creek,5197.27770488034,ANTPDK0079,Anthony Lagoon,Holding Paddock,7511.29,0.6919287771981031
2876,2015-01-15,Rushalong,43281.3602891991,ANTPDK0069,Anthony Lagoon,Paddock,21220.97,2.0395561696378204
2877,2015-01-15,Sinkhole,55987.6224761678,ANTPDK0082,Anthony Lagoon,Paddock,22340.6,2.50609305373033
2879,2015-01-15,South Pettys,17964.6366993453,ANTPDK0084,Anthony Lagoon,Paddock,14197.49,1.2653389225380895
2880,2015-01-15,Tarrabool,191832.363622442,ANTPDK0071,Anthony Lagoon,Paddock,85027.24,2.2561283139667005
2881,2015-01-15,West Bluebush,32511.4333296775,ANTPDK0073,Anthony Lagoon,Paddock,23525.72,1.381952744896968
2882,2015-01-15,West Railway,20696.5303496717,ANTPDK0074,Anthony Lagoon,Paddock,29271.13,0.707062909756873
2884,2015-02-15,Adder,42345.0638839567,ANTPDK0001,Anthony Lagoon,Paddock,17246.19,2.455328619478082
2885,2015-02-15,Aerodrome,6851.91899521131,ANTPDK0002,Anthony Lagoon,Paddock,3146.26,2.177798082552399
2895,2015-02-15,Big Shipper,5409.45928502867,ANTPDK0004,Anthony Lagoon,Paddock,1846.64,2.9293523832629367
2896,2015-02-15,Boundary,6164.74517136346,ANTPDK0005,Anthony Lagoon,Paddock,11440.34,0.5388603110889589
2897,2015-02-15,Channel,1651.35008602843,ANTPDK0006,Anthony Lagoon,Paddock,9834.45,0.16791483875848978
2898,2015-02-15,Cols,2544.5995519626,ANTPDK0007,Anthony Lagoon,Paddock,5554.34,0.45812815779419336
2899,2015-02-15,Coulthards,8040.34201839462,ANTPDK0010,Anthony Lagoon,Paddock,19814.2,0.40578686085709337
2900,2015-02-15,Dobbos,45.0044824265993,ANTPDK0013,Anthony Lagoon,Paddock,490.68,0.09171859954878801
2901,2015-02-15,East Bluebush,46258.3558245798,ANTPDK0015,Anthony Lagoon,Paddock,40483.4,1.1426499707183635
2902,2015-02-15,East Railway,27336.7457722034,ANTPDK0016,Anthony Lagoon,Paddock,13992.77,1.953633610228954
2903,2015-02-15,A,193.926143770797,EVAPDK0001,Eva Downs,NA,NA,NA
2905,2015-02-15,Airstrip,7365.33027621195,EVAPDK0003,Eva Downs,NA,NA,NA
2906,2015-02-15,Bluebush,1838.55565082428,EVAPDK0004,Eva Downs,NA,NA,NA
2907,2015-02-15,Boomerang,19735.080946423,EVAPDK0074,Eva Downs,NA,NA,NA
2908,2015-02-15,Bradys,18148.1231471638,EVAPDK0075,Eva Downs,NA,NA,NA
2909,2015-02-15,Broad Creek,6974.40624398349,EVAPDK0005,Eva Downs,NA,NA,NA
2911,2015-02-15,Broken Dam,18099.5898253797,EVAPDK0006,Eva Downs,NA,NA,NA
